UNIX_timestamp	Elapsed_seconds	Rx-Mbps_[with_hdr]	Rx-pps	Tx-Mbps_[with_hdr]	Tx-pps	Latency_(us)
1604459999125	1168.00	0.00	0	5579.76	3321419	-nan 
1604460001121	1170.00	0.00	0	5579.69	3321412	-nan 
1604460003116	1172.00	0.00	0	5579.81	3321420	-nan 
1604460005112	1174.00	0.00	0	5579.74	3321416	-nan 
1604460007107	1176.00	0.00	0	5579.78	3321420	-nan 
1604460009103	1178.00	0.00	0	5579.77	3321418	-nan 
1604460011099	1180.00	0.00	0	5579.74	3321413	-nan 
1604460013094	1182.00	0.00	0	5579.73	3321417	-nan 
1604460015090	1184.00	0.00	0	5579.78	3321420	-nan 
1604460017085	1186.00	0.00	0	5579.80	3321420	-nan 
1604460019081	1188.00	0.00	0	5579.74	3321415	-nan 
1604460021076	1190.00	0.00	0	5579.80	3321420	-nan 
1604460023072	1192.00	0.00	0	5579.75	3321420	-nan 
1604460025067	1194.00	0.00	0	5579.78	3321417	-nan 
1604460027063	1196.00	0.00	0	5579.80	3321420	-nan 
1604460029059	1198.00	0.00	0	5579.74	3321418	-nan 
1604460031054	1200.00	0.00	0	5579.78	3321418	-nan 
1604460033050	1202.00	0.00	0	5579.79	3321419	-nan 
1604460035045	1204.00	0.00	0	5579.78	3321419	-nan 
1604460037041	1206.00	0.00	0	5579.68	3321409	-nan 
1604460039036	1208.00	0.00	0	5579.58	3321405	-nan 
1604460041032	1210.00	0.00	0	5579.74	3321416	-nan 
1604460043027	1212.00	0.00	0	5579.71	3321412	-nan 
1604460045023	1214.00	0.00	0	5579.77	3321418	-nan 
1604460047018	1216.00	0.00	0	5579.80	3321418	-nan 
1604460049014	1218.00	0.00	0	5579.77	3321419	-nan 
1604460051010	1220.00	0.00	0	5579.75	3321417	-nan 
1604460053005	1222.00	0.00	0	5579.94	3321406	-nan 
1604460055001	1224.00	0.00	0	5579.63	3321432	-nan 
1604460056996	1226.00	0.00	0	5579.82	3321418	-nan 
1604460058992	1228.00	0.00	0	5579.73	3321418	-nan 
1604460060987	1230.00	0.00	0	5579.80	3321420	-nan 
1604460062983	1232.00	0.00	0	5579.78	3321419	-nan 
1604460064978	1234.00	0.00	0	5579.73	3321417	-nan 
1604460066974	1236.00	0.00	0	5579.82	3321416	-nan 
1604460068970	1238.00	0.00	0	5579.74	3321420	-nan 
1604460070965	1240.00	0.00	0	5579.67	3321407	-nan 
1604460072961	1242.00	0.00	0	5579.75	3321418	-nan 
1604460074956	1244.00	0.00	0	5579.81	3321421	-nan 
1604460076952	1246.00	0.00	0	5579.87	3321408	-nan 
1604460078947	1248.00	0.00	0	5579.69	3321419	-nan 
1604460080943	1250.00	0.00	0	5579.62	3321417	-nan 
1604460082938	1252.00	0.00	0	5579.77	3321417	-nan 
1604460084934	1254.00	0.00	0	5579.79	3321420	-nan 
1604460086930	1256.00	0.00	0	5579.78	3321418	-nan 
1604460088925	1258.00	0.00	0	5579.79	3321420	-nan 
1604460090921	1260.00	0.00	0	5579.76	3321418	-nan 
1604460092916	1262.00	0.00	0	5579.77	3321417	-nan 
1604460094912	1264.00	0.00	0	5579.79	3321419	-nan 
1604460096907	1266.00	0.00	0	5579.74	3321406	-nan 
1604460098903	1268.00	0.00	0	5579.79	3321431	-nan 
1604460100898	1270.00	0.00	0	5579.60	3321402	-nan 
1604460102894	1272.00	0.00	0	5579.70	3321414	-nan 
1604460104889	1274.00	0.00	0	5579.80	3321419	-nan 
1604460106885	1276.00	0.00	0	5579.75	3321418	-nan 
1604460108881	1278.00	0.00	0	5579.77	3321418	-nan 
1604460110876	1280.00	0.00	0	5579.77	3321419	-nan 
1604460112872	1282.00	0.00	0	5579.78	3321418	-nan 
1604460114867	1284.00	0.00	0	5579.77	3321419	-nan 
1604460116863	1286.00	0.00	0	5579.67	3321409	-nan 
1604460118858	1288.00	0.00	0	5579.78	3321418	-nan 
1604460120854	1290.00	0.00	0	5579.77	3321420	-nan 
1604460122849	1292.00	0.00	0	5579.77	3321415	-nan 
1604460124845	1294.00	0.00	0	5579.80	3321419	-nan 
1604460126841	1296.00	0.00	0	5579.76	3321421	-nan 
1604460128836	1298.00	0.00	0	5579.78	3321416	-nan 
1604460130832	1300.00	0.00	0	5579.55	3321403	-nan 
1604460132827	1302.00	0.00	0	5579.76	3321418	-nan 
1604460134823	1304.00	0.00	0	5579.77	3321417	-nan 
1604460136818	1306.00	0.00	0	5579.73	3321415	-nan 
1604460138814	1308.00	0.00	0	5579.75	3321417	-nan 
1604460140809	1310.00	0.00	0	5579.71	3321412	-nan 
1604460142805	1312.00	0.00	0	5579.72	3321415	-nan 
1604460144800	1314.00	0.00	0	5579.76	3321417	-nan 
1604460146796	1316.00	0.00	0	5579.80	3321420	-nan 
1604460148792	1318.00	0.00	1	5579.75	3321417	-nan 
1604460150787	1320.00	0.00	0	5579.78	3321418	-nan 
1604460152783	1322.00	0.00	0	5579.78	3321418	-nan 
1604460154778	1324.00	0.00	0	5579.77	3321418	-nan 
1604460156774	1326.00	0.00	0	5579.78	3321420	-nan 
1604460158769	1328.00	0.00	0	5579.71	3321413	-nan 
1604460160765	1330.00	0.00	0	5579.82	3321419	-nan 
1604460162760	1332.00	0.00	0	5579.76	3321419	-nan 
1604460164756	1334.00	0.00	0	5579.75	3321417	-nan 
1604460166751	1336.00	0.00	0	5579.78	3321417	-nan 
1604460168747	1338.00	0.00	0	5579.77	3321420	-nan 
1604460170743	1340.00	0.00	0	5579.80	3321418	-nan 
1604460172738	1342.00	0.00	0	5579.75	3321418	-nan 
1604460174734	1344.00	0.00	0	5579.80	3321421	-nan 
1604460176729	1346.00	0.00	0	5579.76	3321416	-nan 
1604460178725	1348.00	0.00	0	5579.76	3321419	-nan 
1604460180720	1350.00	0.00	0	5579.83	3321419	-nan 
