UNIX_timestamp	Elapsed_seconds	Rx-Mbps_[with_hdr]	Rx-pps	Tx-Mbps_[with_hdr]	Tx-pps
1604459345782	536.00	10883.09	12833844	0.00	0
1604459347778	538.00	10876.90	12826534	0.00	0
1604459349774	540.00	10797.01	12732310	0.00	0
1604459351770	542.00	10877.43	12827184	0.00	0
1604459353766	544.00	10803.86	12740403	0.00	0
1604459355762	546.00	10881.78	12832260	0.00	0
1604459357758	548.00	10873.06	12822006	0.00	0
1604459359754	550.00	10878.60	12828529	0.00	0
1604459361750	552.00	10876.23	12825746	0.00	0
1604459363746	554.00	10871.95	12820692	0.00	0
1604459365741	556.00	10877.14	12826843	0.00	0
1604459367737	558.00	10882.48	12833095	0.00	0
1604459369733	560.00	10876.47	12826028	0.00	0
1604459371729	562.00	10879.80	12829966	0.00	0
1604459373725	564.00	10879.09	12829124	0.00	0
1604459375721	566.00	10881.05	12831414	0.00	0
1604459377717	568.00	10878.32	12828214	0.00	0
1604459379713	570.00	10875.46	12824846	0.00	0
1604459381709	572.00	10881.74	12832230	0.00	0
1604459383705	574.00	10878.44	12828371	0.00	0
1604459385701	576.00	10881.03	12831403	0.00	0
1604459387697	578.00	10881.56	12832018	0.00	0
1604459389693	580.00	10879.91	12830077	0.00	0
1604459391689	582.00	10885.21	12836350	0.00	0
1604459393685	584.00	10874.04	12823134	0.00	0
1604459395681	586.00	10872.92	12821842	0.00	0
1604459397677	588.00	10877.14	12826826	0.00	0
1604459399673	590.00	10873.71	12822759	0.00	0
1604459401669	592.00	10876.10	12825593	0.00	0
1604459403665	594.00	10871.19	12819800	0.00	0
1604459405661	596.00	10874.66	12823911	0.00	0
1604459407657	598.00	10879.65	12829754	0.00	0
1604459409653	600.00	10877.40	12827138	0.00	0
1604459411649	602.00	10875.71	12825109	0.00	0
1604459413645	604.00	10872.63	12821502	0.00	0
1604459415641	606.00	10876.23	12825761	0.00	0
1604459417637	608.00	10882.86	12833565	0.00	0
1604459419633	610.00	10880.05	12830223	0.00	0
1604459421629	612.00	10876.57	12826141	0.00	0
1604459423625	614.00	10878.45	12828385	0.00	0
1604459425621	616.00	10882.26	12832835	0.00	0
1604459427617	618.00	10882.09	12832654	0.00	0
1604459429613	620.00	10879.16	12829213	0.00	0
1604459431609	622.00	10879.85	12829987	0.00	0
1604459433605	624.00	10881.42	12831860	0.00	0
1604459435601	626.00	10879.58	12829706	0.00	0
1604459437597	628.00	10874.56	12823780	0.00	0
1604459439593	630.00	10880.06	12830242	0.00	0
1604459441589	632.00	10877.51	12827255	0.00	0
1604459443585	634.00	10876.48	12826039	0.00	0
1604459445581	636.00	10872.34	12821148	0.00	0
1604459447577	638.00	10874.46	12823657	0.00	0
1604459449572	640.00	10875.98	12825471	0.00	0
1604459451568	642.00	10873.45	12822437	0.00	0
1604459453564	644.00	10870.58	12819074	0.00	0
1604459455560	646.00	10875.15	12824493	0.00	0
1604459457556	648.00	10875.69	12825079	0.00	0
1604459459552	650.00	10877.93	12827744	0.00	0
1604459461548	652.00	10878.31	12828212	0.00	0
1604459463544	654.00	10872.03	12820773	0.00	0
1604459465540	656.00	10874.66	12823886	0.00	0
1604459467536	658.00	10873.73	12822793	0.00	0
1604459469532	660.00	10873.00	12821946	0.00	0
1604459471528	662.00	10876.82	12826426	0.00	0
1604459473524	664.00	10874.50	12823700	0.00	0
1604459475520	666.00	10882.59	12833266	0.00	0
1604459477516	668.00	10876.32	12825831	0.00	0
1604459479512	670.00	10876.29	12825811	0.00	0
1604459481508	672.00	10876.30	12825848	0.00	0
1604459483504	674.00	10873.53	12822534	0.00	0
1604459485500	676.00	10876.10	12825587	0.00	0
1604459487496	678.00	10881.37	12831809	0.00	0
1604459489492	680.00	10876.12	12825632	0.00	0
1604459491488	682.00	10880.50	12830756	0.00	0
1604459493484	684.00	10880.76	12831100	0.00	0
1604459495480	686.00	10876.69	12826295	0.00	0
1604459497476	688.00	10876.90	12826509	0.00	0
1604459499472	690.00	10870.34	12818797	0.00	0
1604459501468	692.00	10548.24	12438961	0.00	0
1604459503464	694.00	0.03	41	0.00	0
1604459505460	696.00	0.00	0	0.00	0
1604459507456	698.00	0.00	0	0.00	0
1604459509452	700.00	0.00	0	0.00	0
1604459511448	702.00	0.00	0	0.00	0
1604459513444	704.00	0.00	0	0.00	0
1604459515440	706.00	0.00	0	0.00	0
1604459517436	708.00	0.00	0	0.00	0
1604459519432	710.00	0.00	0	0.00	0
1604459521428	712.00	0.00	0	0.00	0
1604459523424	714.00	0.00	0	0.00	0
1604459525420	716.00	0.00	0	0.00	0
1604459527416	718.00	0.00	0	0.00	0
1604459529412	720.00	0.00	0	0.00	0
1604459531408	722.00	11650.65	4112020	0.00	0
1604459533403	724.00	2204.83	12150419	0.00	0
1604459535399	726.00	2204.64	12150378	0.00	0
1604459537395	728.00	2204.68	12150371	0.00	0
1604459539391	730.00	2204.73	12150396	0.00	0
1604459541387	732.00	2204.55	12150329	0.00	0
1604459543383	734.00	2204.70	12150397	0.00	0
1604459545379	736.00	2204.69	12150372	0.00	0
1604459547375	738.00	2204.69	12150385	0.00	0
1604459549371	740.00	2204.64	12150382	0.00	0
1604459551367	742.00	2204.77	12150393	0.00	0
1604459553363	744.00	2204.67	12150379	0.00	0
1604459555359	746.00	2204.76	12150401	0.00	0
1604459557355	748.00	2204.71	12150380	0.00	0
1604459559351	750.00	2204.54	12150326	0.00	0
1604459561347	752.00	2204.74	12150402	0.00	0
1604459563343	754.00	2204.73	12150388	0.00	0
1604459565339	756.00	2204.67	12150389	0.00	0
1604459567335	758.00	2204.68	12150370	0.00	0
1604459569331	760.00	2204.68	12150376	0.00	0
1604459571327	762.00	2204.76	12150407	0.00	0
1604459573323	764.00	2204.69	12150382	0.00	0
1604459575319	766.00	2204.71	12150383	0.00	0
1604459577315	768.00	2204.63	12150368	0.00	0
1604459579311	770.00	2204.81	12150401	0.00	0
1604459581307	772.00	2204.66	12150377	0.00	0
1604459583303	774.00	2204.73	12150387	0.00	0
1604459585299	776.00	2204.69	12150394	0.00	0
1604459587295	778.00	2204.70	12150378	0.00	0
1604459589291	780.00	2204.67	12150372	0.00	0
1604459591287	782.00	2204.72	12150364	0.00	0
1604459593283	784.00	2204.58	12150368	0.00	0
1604459595279	786.00	2204.64	12150370	0.00	0
1604459597275	788.00	2204.78	12150415	0.00	0
1604459599271	790.00	2204.65	12150360	0.00	0
1604459601267	792.00	2204.73	12150386	0.00	0
1604459603263	794.00	2204.42	12150275	0.00	0
1604459605259	796.00	2070.18	12108650	0.00	0
1604459607255	798.00	2204.69	12150386	0.00	0
1604459609251	800.00	2105.44	12119903	0.00	0
1604459611247	802.00	2204.70	12150362	0.00	0
1604459613243	804.00	2204.59	12150373	0.00	0
1604459615238	806.00	2204.84	12150422	0.00	0
1604459617234	808.00	2204.63	12150368	0.00	0
1604459619230	810.00	2204.69	12150379	0.00	0
1604459621226	812.00	2204.70	12150375	0.00	0
1604459623222	814.00	2204.72	12150386	0.00	0
1604459625218	816.00	2204.67	12150374	0.00	0
1604459627214	818.00	2204.81	12150364	0.00	0
1604459629210	820.00	2204.66	12150423	0.00	0
1604459631206	822.00	2204.66	12150378	0.00	0
1604459633202	824.00	2204.70	12150390	0.00	0
1604459635198	826.00	2204.69	12150376	0.00	0
1604459637194	828.00	2204.72	12150390	0.00	0
1604459639190	830.00	2204.70	12150386	0.00	0
1604459641186	832.00	2204.75	12150395	0.00	0
1604459643182	834.00	2204.43	12150267	0.00	0
1604459645178	836.00	2204.69	12150396	0.00	0
1604459647174	838.00	2204.64	12150367	0.00	0
1604459649170	840.00	2204.78	12150415	0.00	0
1604459651166	842.00	2204.72	12150354	0.00	0
1604459653162	844.00	2204.68	12150388	0.00	0
1604459655158	846.00	2204.67	12150372	0.00	0
1604459657154	848.00	2204.68	12150373	0.00	0
1604459659150	850.00	2204.69	12150403	0.00	0
1604459661146	852.00	2204.70	12150387	0.00	0
1604459663142	854.00	2204.70	12150380	0.00	0
1604459665138	856.00	2204.73	12150401	0.00	0
1604459667134	858.00	2204.61	12150339	0.00	0
1604459669130	860.00	2204.42	12150303	0.00	0
1604459671126	862.00	2204.97	12150459	0.00	0
1604459673122	864.00	2204.69	12150391	0.00	0
1604459675118	866.00	2204.71	12150376	0.00	0
1604459677114	868.00	2204.57	12150362	0.00	0
1604459679110	870.00	2204.82	12150404	0.00	0
1604459681106	872.00	2204.69	12150382	0.00	0
1604459683102	874.00	2204.71	12150387	0.00	0
1604459685098	876.00	2204.69	12150388	0.00	0
1604459687094	878.00	2204.64	12150364	0.00	0
1604459689090	880.00	2204.61	12150345	0.00	0
1604459691086	882.00	2204.86	12150434	0.00	0
1604459693082	884.00	2204.66	12150363	0.00	0
1604459695078	886.00	2204.73	12150408	0.00	0
1604459697074	888.00	2204.70	12150383	0.00	0
1604459699069	890.00	2204.69	12150373	0.00	0
1604459701065	892.00	2204.75	12150391	0.00	0
1604459703061	894.00	2204.60	12150363	0.00	0
1604459705057	896.00	2204.70	12150375	0.00	0
1604459707053	898.00	2204.77	12150409	0.00	0
1604459709049	900.00	2204.67	12150370	0.00	0
1604459711045	902.00	2204.77	12150396	0.00	0
1604459713041	904.00	2204.55	12150342	0.00	0
1604459715037	906.00	2204.78	12150407	0.00	0
1604459717033	908.00	2204.64	12150373	0.00	0
1604459719029	910.00	2204.81	12150399	0.00	0
1604459721025	912.00	2204.69	12150373	0.00	0
1604459723021	914.00	2204.69	12150400	0.00	0
1604459725017	916.00	2204.72	12150383	0.00	0
1604459727013	918.00	2204.69	12150387	0.00	0
1604459729009	920.00	2204.71	12150378	0.00	0
1604459731005	922.00	2204.71	12150384	0.00	0
1604459733001	924.00	2204.68	12150374	0.00	0
1604459734997	926.00	2204.70	12150391	0.00	0
1604459736993	928.00	2204.70	12150380	0.00	0
1604459738989	930.00	2204.65	12150374	0.00	0
1604459740985	932.00	2204.78	12150413	0.00	0
1604459742981	934.00	2204.58	12150342	0.00	0
1604459744977	936.00	2204.76	12150386	0.00	0
1604459746973	938.00	2204.67	12150386	0.00	0
1604459748969	940.00	2204.68	12150383	0.00	0
1604459750965	942.00	2204.77	12150394	0.00	0
1604459752961	944.00	2204.63	12150367	0.00	0
1604459754957	946.00	2204.77	12150407	0.00	0
1604459756953	948.00	2204.66	12150369	0.00	0
1604459758949	950.00	2204.71	12150379	0.00	0
1604459760945	952.00	2204.71	12150389	0.00	0
1604459762941	954.00	2204.57	12150347	0.00	0
1604459764937	956.00	2204.85	12150432	0.00	0
1604459766933	958.00	2204.63	12150347	0.00	0
1604459768929	960.00	2204.69	12150392	0.00	0
1604459770925	962.00	2204.73	12150385	0.00	0
1604459772921	964.00	2204.70	12150387	0.00	0
1604459774917	966.00	2204.60	12150360	0.00	0
1604459776913	968.00	2204.74	12150403	0.00	0
1604459778909	970.00	2204.57	12150328	0.00	0
1604459780905	972.00	2204.76	12150416	0.00	0
1604459782900	974.00	2204.70	12150361	0.00	0
1604459784896	976.00	2204.71	12150407	0.00	0
1604459786892	978.00	2204.71	12150381	0.00	0
1604459788888	980.00	2204.74	12150392	0.00	0
1604459790884	982.00	2204.62	12150363	0.00	0
1604459792880	984.00	2204.72	12150387	0.00	0
1604459794876	986.00	2204.69	12150378	0.00	0
1604459796872	988.00	2204.78	12150413	0.00	0
1604459798868	990.00	2204.55	12150352	0.00	0
1604459800864	992.00	2204.58	12150336	0.00	0
1604459802860	994.00	2204.93	12150446	0.00	0
1604459804856	996.00	2204.66	12150374	0.00	0
1604459806852	998.00	2204.63	12150363	0.00	0
1604459808848	1000.00	2204.75	12150407	0.00	0
1604459810844	1002.00	2204.72	12150379	0.00	0
1604459812840	1004.00	2204.72	12150398	0.00	0
1604459814836	1006.00	2204.66	12150368	0.00	0
1604459816832	1008.00	2204.67	12150380	0.00	0
1604459818828	1010.00	2204.74	12150386	0.00	0
1604459820824	1012.00	2204.72	12150389	0.00	0
1604459822820	1014.00	2204.65	12150354	0.00	0
1604459824816	1016.00	2204.74	12150411	0.00	0
1604459826812	1018.00	2204.68	12150371	0.00	0
1604459828808	1020.00	2204.68	12150373	0.00	0
1604459830804	1022.00	3832.62	1352659	0.00	0
1604459832800	1024.00	0.00	0	0.00	0
1604459834796	1026.00	0.00	0	0.00	0
1604459836792	1028.00	0.00	0	0.00	0
1604459838788	1030.00	0.00	0	0.00	0
1604459840784	1032.00	0.00	0	0.00	0
1604459842780	1034.00	0.00	0	0.00	0
1604459844776	1036.00	0.00	0	0.00	0
1604459846772	1038.00	0.00	0	0.00	0
1604459848768	1040.00	0.00	0	0.00	0
1604459850764	1042.00	0.00	0	0.00	0
1604459852760	1044.00	0.00	0	0.00	0
1604459854756	1046.00	0.00	0	0.00	0
1604459856752	1048.00	0.00	0	0.00	0
1604459858748	1050.00	0.00	0	0.00	0
1604459860744	1052.00	0.00	0	0.00	0
1604459862740	1054.00	0.00	0	0.00	0
1604459864735	1056.00	0.00	0	0.00	0
1604459866731	1058.00	0.00	0	0.00	0
1604459868727	1060.00	0.00	0	0.00	0
1604459870723	1062.00	0.00	0	0.00	0
1604459872719	1064.00	0.00	0	0.00	0
1604459874715	1066.00	0.00	0	0.00	0
1604459876711	1068.00	0.00	0	0.00	0
1604459878707	1070.00	0.00	0	0.00	0
1604459880703	1072.00	0.00	0	0.00	0
1604459882699	1074.00	0.00	0	0.00	0
1604459884695	1076.00	0.00	0	0.00	0
1604459886691	1078.00	0.00	0	0.00	0
1604459888687	1080.00	0.00	0	0.00	0
1604459890683	1082.00	24252.10	2102298	0.00	0
1604459892679	1084.00	6101.98	3322073	0.00	0
1604459894675	1086.00	6102.16	3322078	0.00	0
1604459896671	1088.00	6101.94	3322064	0.00	0
1604459898667	1090.00	6102.10	3322075	0.00	0
1604459900663	1092.00	6101.98	3322070	0.00	0
1604459902659	1094.00	6102.19	3322083	0.00	0
1604459904655	1096.00	6102.15	3322084	0.00	0
1604459906651	1098.00	6102.08	3322073	0.00	0
1604459908647	1100.00	6101.94	3322066	0.00	0
1604459910643	1102.00	6102.14	3322080	0.00	0
1604459912639	1104.00	6101.97	3322066	0.00	0
1604459914635	1106.00	6102.06	3322076	0.00	0
1604459916631	1108.00	6102.11	3322076	0.00	0
1604459918627	1110.00	6102.13	3322080	0.00	0
1604459920623	1112.00	6102.04	3322072	0.00	0
1604459922619	1114.00	6101.83	3322052	0.00	0
1604459924615	1116.00	6101.97	3322071	0.00	0
1604459926611	1118.00	6102.08	3322075	0.00	0
1604459928607	1120.00	6102.17	3322080	0.00	0
1604459930603	1122.00	6101.96	3322067	0.00	0
1604459932599	1124.00	6102.08	3322072	0.00	0
1604459934595	1126.00	6102.07	3322079	0.00	0
1604459936591	1128.00	6102.13	3322077	0.00	0
1604459938587	1130.00	6102.07	3322074	0.00	0
1604459940583	1132.00	6102.01	3322071	0.00	0
1604459942579	1134.00	6102.16	3322079	0.00	0
1604459944575	1136.00	6101.79	3322050	0.00	0
1604459946571	1138.00	6102.03	3322075	0.00	0
1604459948566	1140.00	6102.17	3322081	0.00	0
1604459950562	1142.00	6101.89	3322059	0.00	0
1604459952558	1144.00	6102.01	3322069	0.00	0
1604459954554	1146.00	6102.05	3322071	0.00	0
